Date,PX_LAST,PX_HIGH,PX_LOW
11/9/2022,374.13,381.14,373.61
11/8/2022,382,385.12,377.72
11/7/2022,379.95,380.57,375.53
11/4/2022,376.35,378.87,370
11/3/2022,371.01,374.2,368.79
11/2/2022,374.87,388.63,374.76
11/1/2022,384.52,390.39,383.29
10/31/2022,386.21,388.4,385.26
10/28/2022,389.02,389.52,379.68
10/27/2022,379.98,385,379.33
10/26/2022,382.02,387.58,381.35
10/25/2022,384.92,385.25,378.671
10/24/2022,378.87,380.06,373.11
10/21/2022,374.29,374.8,363.54
10/20/2022,365.41,372.67,364.61
10/19/2022,368.5,371.85,365.55
10/18/2022,371.13,375.45,367.52
10/17/2022,366.82,367.9799,357.2808
10/14/2022,357.63,370.26,356.96
10/13/2022,365.97,367.51,348.11
10/12/2022,356.56,359.8179,356.3
10/11/2022,357.74,363.03,355.71
10/10/2022,360.02,364.21,357.67
10/7/2022,362.79,373.2933,360.94
10/6/2022,373.2,378.72,372.68
10/5/2022,377.09,379.46,370.95
10/4/2022,377.97,378,366.5677
10/3/2022,366.61,368.55,359.21
9/30/2022,357.18,365.91,357.04
9/29/2022,362.79,367.11,359.7
9/28/2022,370.53,372.3,362.6
9/27/2022,363.38,370.4,360.87
9/26/2022,364.31,370.21,363.0299
9/23/2022,367.95,370.62,363.29
9/22/2022,374.22,378.3,373.44
9/21/2022,377.39,389.31,377.38
9/20/2022,384.09,386.12,381.195
9/19/2022,388.55,388.55,382.1784
9/16/2022,385.56,386.25,382.11
9/15/2022,390.12,395.96,388.78
9/14/2022,394.6,396.2,391.12
9/13/2022,393.1,403.1,391.92
9/12/2022,410.97,411.73,408.46
9/9/2022,406.6,407.51,402.46
9/8/2022,400.38,400.86,394.12
9/7/2022,397.78,398.59,390.2
9/6/2022,390.76,394.12,388.42
9/2/2022,392.24,401.555,390.33
9/1/2022,396.42,396.78,390.04
8/31/2022,395.18,401.24,395.04
8/30/2022,398.21,404.1,396
8/29/2022,402.63,405.84,401.1999
8/26/2022,405.31,419.96,405.25
8/25/2022,419.51,419.56,414.09
8/24/2022,413.67,415.1101,411.39
8/23/2022,412.35,415.42,411.77
8/22/2022,413.35,417.23,412.4
8/19/2022,422.14,425.26,421.22
8/18/2022,427.89,428.61,425.5
8/17/2022,426.65,429.5,424.54
8/16/2022,429.7,431.73,426.88
8/15/2022,428.86,429.41,424.71
8/12/2022,427.1,427.21,421.03
8/11/2022,419.99,424.95,419.21
8/10/2022,419.99,420.14,416.72
8/9/2022,411.35,412.75,410.22
8/8/2022,412.99,417.62,411.83
8/5/2022,413.47,414.15,409.6
8/4/2022,414.17,415.09,412.44
8/3/2022,414.45,415.68,410
8/2/2022,408.06,413,406.82
8/1/2022,410.77,413.41,408.4
7/29/2022,411.99,413.03,406.77
7/28/2022,406.07,406.8,398.15
7/27/2022,401.04,402.88,394.05
7/26/2022,390.89,394.06,389.95
7/25/2022,395.57,396.47,393.21
7/22/2022,395.09,400.18,392.75
7/21/2022,398.79,398.84,391.63
7/20/2022,394.77,396.26,391.03
7/19/2022,392.27,392.87,385.39
7/18/2022,381.95,389.09,380.66
7/15/2022,385.13,385.25,380.54
7/14/2022,377.91,379.0498,371.04
7/13/2022,378.83,381.92,374.658
